TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
1,83,19:50,1.89,-5.72,24.29,34.0,183.43,0.99,0.99,0.99,-0.23,29.43
1,83,20:00,1.67,2.88,24.24,34.16,179.47,0.99,0.99,0.99,-0.24,18.88
1,83,20:10,2.16,6.06,24.2,34.0,189.22,0.99,0.99,0.99,-0.23,51.59
1,83,20:20,2.75,4.08,24.18,33.67,192.09,0.99,0.99,0.99,-0.21,86.53
1,83,20:30,2.24,-7.19,24.09,33.53,192.09,0.99,0.99,0.99,-0.23,55.58
1,83,20:40,2.0,-5.78,24.0,33.59,186.5,0.99,0.99,0.99,-0.23,36.7
1,83,20:50,1.69,0.38,24.0,33.59,179.52,0.99,0.99,0.99,-0.19,18.27
1,83,21:10,1.62,5.42,23.9,33.7,179.52,0.99,0.99,0.99,-0.24,12.86
1,83,21:20,1.63,3.87,23.9,33.7,179.52,0.99,0.99,0.99,-0.22,12.19
1,83,21:30,1.74,8.16,23.99,33.7,195.67,0.99,0.99,0.99,-0.23,17.93
1,83,21:40,1.76,5.59,24.0,33.62,224.62,0.99,0.99,0.99,-0.22,22.19
1,83,22:00,1.41,-9.01,24.54,35.5,229.84,1.9,1.9,1.9,-0.3,0.0
1,83,22:10,1.86,-3.12,24.88,36.22,229.84,1.9,1.9,1.9,-0.3,0.0
1,83,22:40,3.54,2.4,25.09,36.25,229.84,1.29,1.29,1.29,-0.09,71.15
1,83,22:50,3.56,3.37,25.24,35.19,229.84,0.99,0.99,0.99,-0.22,142.13
1,83,23:00,3.28,4.1,24.65,33.57,229.84,0.99,0.99,0.99,-0.22,121.86
1,83,23:10,2.95,4.65,24.5,32.9,229.84,0.99,0.99,0.99,-0.22,94.97
1,83,23:20,2.26,6.08,24.5,32.8,229.84,0.99,0.99,0.99,-0.23,55.44
1,83,23:30,1.97,2.27,24.5,32.9,229.84,0.99,0.99,0.99,-0.26,38.91
1,83,23:40,1.97,-0.25,24.5,32.92,229.87,0.99,0.99,0.99,-0.22,44.53
1,83,23:50,1.52,-3.58,24.5,33.17,229.87,1.0,1.0,1.0,-0.23,10.27
1,84,18:20,3.63,2.97,35.72,42.26,157.04,1.45,1.45,1.45,0.09,52.95
1,84,18:30,2.43,-1.34,35.7,40.88,161.58,1.01,1.01,1.01,-0.04,54.0
1,84,18:40,1.75,2.58,35.7,40.52,177.9,1.0,1.0,1.0,-0.24,13.41
1,84,19:00,1.88,11.6,35.33,41.56,180.48,1.9,1.9,1.9,0.0,0.0
1,84,19:10,2.06,-22.15,35.12,41.64,180.48,1.9,1.9,1.9,0.0,0.0
1,84,19:20,1.72,-8.97,35.01,41.59,180.48,1.9,1.9,1.9,0.0,0.0
1,84,19:30,1.69,-7.79,34.83,41.63,180.48,1.9,1.9,1.9,0.0,0.0
1,84,19:40,1.65,-9.12,34.74,41.59,180.48,1.9,1.9,1.9,0.0,0.0
1,84,19:50,1.57,-40.19,34.67,41.56,180.48,1.9,1.9,1.9,0.0,0.0
1,84,20:00,1.85,-25.76,34.49,41.49,180.48,1.9,1.9,1.9,0.0,0.0
1,84,20:10,2.24,-27.62,34.48,41.49,180.48,1.9,1.9,1.9,0.0,0.0
1,84,20:30,6.81,15.87,33.72,40.89,302.34,1.43,1.43,1.43,0.06,197.11
1,84,20:40,4.75,-3.45,33.17,39.37,283.85,0.99,0.99,0.99,-0.23,288.21
1,84,21:00,3.46,14.47,32.37,38.82,288.27,1.45,1.45,1.45,-0.09,34.62
1,84,21:10,4.18,1.6,32.79,38.96,307.44,0.99,0.99,0.99,-0.24,173.24
1,84,21:20,4.65,3.19,32.01,38.17,310.35,0.99,0.99,0.99,-0.22,235.75
1,84,21:30,2.34,0.23,31.67,37.69,309.74,0.99,0.99,0.99,-0.23,69.66
1,84,21:40,4.61,6.29,31.52,37.67,322.13,0.99,0.99,0.99,-0.26,254.93
1,84,21:50,6.22,4.38,31.4,37.81,338.74,1.0,1.0,1.0,-0.23,477.47
1,84,22:00,6.22,2.88,31.35,37.97,349.9,1.0,1.0,1.0,-0.23,468.52
1,84,22:10,6.28,-0.94,31.28,38.21,355.06,1.0,1.0,1.0,-0.25,467.99
1,84,22:20,4.65,-1.7,31.2,38.31,340.84,0.99,0.99,0.99,-0.23,239.61
1,84,22:30,4.0,-1.65,31.29,38.28,343.15,0.99,0.99,0.99,-0.22,184.31
1,84,22:40,1.86,-0.75,31.52,38.7,328.38,1.0,1.0,1.0,-0.03,19.6
1,84,22:50,1.84,0.96,31.51,39.05,344.15,0.99,0.99,0.99,-0.23,25.83
1,84,23:10,0.77,10.71,31.97,41.01,344.85,1.9,1.9,1.9,-0.3,0.0
1,84,23:20,0.48,24.11,32.17,41.53,344.85,1.9,1.9,1.9,-0.3,0.0
1,84,23:30,0.28,21.46,32.2,41.79,344.85,1.9,1.9,1.9,-0.3,0.0
1,84,23:40,1.95,14.88,32.2,41.9,344.85,1.9,1.9,1.9,-0.3,0.0
1,84,23:50,1.77,5.58,32.23,41.9,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,00:00,1.16,-33.55,32.29,41.91,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,00:10,0.52,-31.94,32.32,42.08,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,00:20,0.19,-23.77,32.29,42.19,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,00:30,0.34,-10.81,32.29,42.2,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,00:40,0.5,-33.1,32.29,42.2,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,00:50,0.35,-19.58,32.29,42.2,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,01:00,0.21,-33.68,32.29,42.2,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,01:10,0.19,-113.12,32.2,42.25,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,01:20,0.36,-131.7,32.2,42.34,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,01:30,0.82,-98.97,32.21,42.4,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,01:40,1.49,-161.85,32.32,42.31,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,01:50,1.97,-84.55,32.49,42.13,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,02:00,2.49,71.16,32.49,41.96,344.85,1.9,1.9,1.9,-0.3,0.0
1,85,02:30,2.57,-3.5,32.81,41.29,175.37,1.01,1.01,1.01,-0.04,59.1
1,85,02:40,2.31,-0.36,32.95,41.32,165.54,0.99,0.99,0.99,-0.25,52.74
1,85,02:50,1.85,-2.72,32.04,40.38,165.54,0.99,0.99,0.99,-0.22,32.07
1,85,03:00,1.97,-8.96,31.71,39.74,165.54,0.99,0.99,0.99,-0.23,33.69
1,85,03:10,5.48,2.02,31.45,39.29,177.67,0.99,0.99,0.99,-0.28,414.78
1,85,03:20,5.19,-3.34,30.93,38.75,192.69,0.99,0.99,0.99,-0.25,336.81
1,85,03:30,6.93,-0.6,30.43,38.53,189.85,1.0,1.0,1.0,-0.26,687.39
1,85,03:40,6.81,-1.46,30.14,38.49,191.49,1.0,1.0,1.0,-0.26,664.37
1,85,03:50,6.02,-0.15,29.88,38.53,196.69,0.99,0.99,0.99,-0.25,529.22
1,85,04:00,5.42,-0.18,29.69,38.48,197.08,0.99,0.99,0.99,-0.25,413.77
1,85,04:10,6.85,1.13,29.5,38.41,202.46,1.0,1.0,1.0,-0.27,678.67
1,85,04:20,6.29,-1.95,29.32,38.43,201.63,1.0,1.0,1.0,-0.25,562.13
1,85,04:30,5.74,-2.06,29.23,38.44,201.21,0.99,0.99,0.99,-0.22,458.62
1,85,04:40,5.85,0.48,29.08,38.34,197.08,0.99,0.99,0.99,-0.29,493.2
1,85,04:50,7.11,2.05,28.93,38.4,202.5,1.0,1.0,1.0,-0.28,718.52
1,85,05:00,6.15,0.18,28.87,38.31,210.17,0.99,0.99,0.99,-0.29,508.72
1,85,05:10,6.96,-3.49,28.76,38.42,212.33,1.0,1.0,1.0,-0.29,638.99
1,85,05:20,5.48,0.52,28.6,38.11,212.15,0.99,0.99,0.99,-0.26,381.72
1,85,05:30,4.44,-0.86,28.42,37.64,195.19,0.99,0.99,0.99,-0.26,252.63
1,85,05:40,2.86,-0.43,28.27,37.49,178.37,0.99,0.99,0.99,-0.25,88.39
1,85,05:50,3.45,-0.41,28.09,37.57,161.56,0.99,0.99,0.99,-0.26,136.34
1,85,06:00,4.49,1.96,27.76,37.15,183.4,0.99,0.99,0.99,-0.23,250.65
1,85,06:10,1.85,8.83,27.55,36.82,214.33,1.0,1.0,1.0,-0.21,31.01
1,85,06:20,1.45,1.37,27.3,36.9,236.07,1.01,1.01,1.01,-0.09,16.78
1,85,06:30,3.92,5.06,27.07,36.46,244.74,0.99,0.99,0.99,-0.28,180.38
1,85,06:40,6.8,3.1,26.72,35.97,256.86,1.0,1.0,1.0,-0.27,661.89
1,85,06:50,7.19,-0.46,26.15,35.54,263.68,1.0,1.0,1.0,-0.2,769.81
1,85,07:00,7.02,0.63,25.67,35.35,268.7,1.0,1.0,1.0,-0.21,744.04
1,85,07:10,7.39,-0.92,25.3,35.11,266.95,1.0,1.0,1.0,-0.22,830.55
1,85,07:20,8.39,-0.08,25.11,34.72,267.58,1.0,1.0,1.0,-0.24,1052.21
1,85,07:30,9.29,-0.56,25.1,34.73,265.54,1.0,1.0,1.0,-0.19,1311.28
1,85,07:40,10.06,-0.01,25.13,34.94,266.12,1.01,1.01,1.01,-0.2,1437.19
1,85,07:50,9.29,-0.26,25.14,34.99,273.23,1.0,1.0,1.0,-0.21,1345.3
1,85,08:00,7.31,1.68,25.14,35.11,275.6,1.0,1.0,1.0,-0.18,805.1
1,85,08:10,5.36,1.41,25.1,35.39,285.74,1.0,1.0,1.0,-0.27,447.74
1,85,08:20,5.24,-0.15,25.16,35.55,291.46,0.99,0.99,0.99,-0.26,383.28
1,85,08:30,2.68,2.68,25.27,35.76,291.82,1.0,1.0,1.0,-0.2,93.3
1,85,09:10,3.67,1.68,26.55,37.88,128.0,0.99,0.99,0.99,-0.22,166.99
1,85,09:20,3.4,0.33,25.49,36.07,129.89,0.99,0.99,0.99,-0.21,141.72
1,85,09:30,3.89,0.69,25.1,35.12,143.65,0.99,0.99,0.99,-0.23,191.08
1,85,09:40,2.95,-3.37,24.84,34.62,136.19,0.99,0.99,0.99,-0.23,109.81
1,85,09:50,2.58,7.12,24.79,34.5,136.38,0.99,0.99,0.99,-0.25,84.13
1,85,10:00,2.2,1.37,24.79,34.39,147.73,0.99,0.99,0.99,-0.23,56.47
1,85,10:10,1.53,-2.82,24.81,34.68,150.46,0.99,0.99,0.99,-0.23,5.03
1,85,10:20,1.4,-1.72,24.89,34.95,150.46,0.99,0.99,0.99,-0.22,0.85
1,85,10:30,1.68,-2.33,25.05,35.08,150.46,0.99,0.99,0.99,-0.21,21.38
1,85,13:00,3.46,-4.67,32.53,43.27,149.3,1.5,1.5,1.5,0.1,9.45
1,85,13:10,2.17,13.65,33.06,42.78,155.33,1.26,1.26,1.26,-0.15,29.42
1,85,13:20,3.26,1.79,33.4,43.61,164.17,1.39,1.39,1.39,0.08,24.84
1,85,13:30,2.88,3.14,33.73,43.11,198.54,0.99,0.99,0.99,-0.25,91.81
1,85,13:40,7.01,-4.34,33.59,42.17,173.38,1.0,1.0,1.0,-0.26,687.97
1,85,13:50,8.17,2.57,33.69,41.77,181.38,1.0,1.0,1.0,-0.23,967.74
1,85,14:00,9.76,-0.16,33.91,41.79,191.66,1.03,1.03,1.03,-0.32,1179.46
1,85,14:10,10.68,2.21,33.99,41.91,188.98,1.04,1.04,1.04,-0.21,1391.52
1,85,14:20,10.14,-3.1,34.12,42.21,197.96,1.02,1.02,1.02,-0.22,1268.28
1,85,14:30,10.16,-1.33,34.11,42.57,179.38,1.02,1.02,1.02,-0.24,1335.74
1,85,14:40,9.57,2.96,34.33,42.97,204.01,1.02,1.02,1.02,-0.19,1226.01
1,85,14:50,10.96,-1.71,34.7,43.53,203.81,1.04,1.04,1.04,-0.29,1386.1
1,85,15:00,9.73,-0.32,34.73,43.8,194.77,1.01,1.01,1.01,-0.29,1298.17
1,85,15:10,12.93,3.5,34.74,43.94,187.75,1.09,1.09,1.09,-0.18,1539.07
1,85,15:20,12.79,-0.94,35.13,44.14,204.39,1.08,1.08,1.08,-0.21,1517.64
1,85,15:30,14.54,-0.7,35.36,44.3,209.95,1.12,1.12,1.12,-0.18,1549.68
1,85,15:40,14.1,2.21,35.55,44.49,203.98,1.11,1.11,1.11,-0.24,1542.89
1,85,15:50,14.23,-1.83,35.68,44.62,202.8,1.11,1.11,1.11,-0.24,1549.26
1,85,16:00,13.36,2.06,35.67,44.94,206.65,1.09,1.09,1.09,-0.18,1525.51
1,85,16:10,14.53,-1.41,35.78,45.09,210.54,1.11,1.11,1.11,-0.27,1516.36
1,85,16:20,14.91,-3.23,35.7,44.97,208.42,1.12,1.12,1.12,-0.24,1549.07
1,85,16:30,15.68,0.33,35.96,45.06,211.26,1.13,1.13,1.13,-0.18,1549.43
1,85,16:40,14.98,0.78,36.09,45.13,204.36,1.13,1.13,1.13,-0.22,1548.36
1,85,16:50,15.44,-0.64,36.16,45.43,208.24,1.14,1.14,1.14,-0.2,1549.87
1,85,17:00,15.78,-5.65,36.29,45.38,207.97,1.14,1.14,1.14,-0.2,1547.73
1,85,17:10,16.18,0.27,36.39,45.44,208.62,1.14,1.14,1.14,-0.25,1548.64
1,85,17:20,15.66,-1.12,36.31,45.43,206.72,1.14,1.14,1.14,-0.19,1549.09
1,85,17:30,15.39,4.83,36.38,45.66,202.56,1.13,1.13,1.13,-0.22,1550.08
1,85,17:40,14.16,1.3,36.26,45.9,202.56,1.11,1.11,1.11,-0.19,1548.39
1,85,17:50,13.06,2.28,36.17,46.22,205.26,1.09,1.09,1.09,-0.15,1537.12
1,85,18:00,13.24,2.89,36.16,46.48,206.14,1.09,1.09,1.09,-0.22,1546.51
1,85,18:10,14.15,-0.78,36.08,46.54,215.17,1.12,1.12,1.12,-0.2,1548.62
1,85,18:20,13.87,0.47,36.11,46.65,209.56,1.1,1.1,1.1,-0.2,1544.36
1,85,18:30,14.91,1.68,36.17,46.57,210.43,1.12,1.12,1.12,-0.23,1549.17
1,85,18:40,13.68,-3.64,36.03,46.34,210.49,1.1,1.1,1.1,-0.24,1549.03
1,85,18:50,14.14,2.44,35.99,46.38,204.52,1.11,1.11,1.11,-0.24,1545.22
1,85,19:00,14.13,-0.44,35.99,46.5,206.82,1.11,1.11,1.11,-0.23,1546.91
1,85,19:10,13.98,1.41,35.9,46.49,204.6,1.11,1.11,1.11,-0.2,1547.42
1,85,19:20,13.54,0.16,35.92,46.4,204.87,1.1,1.1,1.1,-0.2,1546.2
1,85,19:30,14.84,-0.29,35.79,46.44,202.29,1.12,1.12,1.12,-0.16,1549.12
1,85,19:40,14.4,1.18,35.73,46.39,202.59,1.12,1.12,1.12,-0.23,1549.24
1,85,19:50,14.43,2.54,35.62,46.29,202.6,1.12,1.12,1.12,-0.17,1549.63
1,85,20:00,13.05,0.44,35.42,46.34,194.82,1.09,1.09,1.09,-0.24,1548.26
1,85,20:10,13.34,2.8,35.4,46.5,194.78,1.1,1.1,1.1,-0.24,1549.29
1,85,20:20,15.26,5.72,35.33,46.26,201.44,1.13,1.13,1.13,-0.15,1549.78
1,85,20:30,14.05,-0.13,35.22,46.04,211.22,1.11,1.11,1.11,-0.2,1549.62
1,85,20:40,13.62,-3.5,35.05,46.14,213.34,1.1,1.1,1.1,-0.24,1549.23
1,85,20:50,13.16,-3.39,34.91,46.1,213.34,1.09,1.09,1.09,-0.2,1549.07
1,85,21:00,11.84,-2.47,34.69,46.34,213.34,1.06,1.06,1.06,-0.2,1546.27
1,85,21:10,8.52,1.15,34.37,46.52,221.39,1.01,1.01,1.01,-0.24,1092.92
1,85,21:20,8.45,0.31,33.99,46.81,227.1,1.0,1.0,1.0,-0.18,1121.62
1,85,21:30,7.25,1.45,33.79,46.98,226.53,1.0,1.0,1.0,-0.19,805.27
1,85,21:40,7.7,1.32,33.59,46.95,228.66,1.0,1.0,1.0,-0.2,876.27
1,85,21:50,6.82,1.7,33.41,46.63,229.46,1.0,1.0,1.0,-0.22,670.29
1,85,22:00,6.46,2.6,33.14,46.29,248.38,1.0,1.0,1.0,-0.28,598.45
1,85,22:10,6.51,0.05,32.75,46.14,253.72,1.0,1.0,1.0,-0.27,604.37
1,85,22:20,5.91,2.58,32.41,45.44,253.72,0.99,0.99,0.99,-0.26,491.86
1,85,22:30,5.93,1.31,32.11,44.9,253.72,0.99,0.99,0.99,-0.24,491.16
1,85,22:40,5.87,-0.59,31.88,44.54,253.72,0.99,0.99,0.99,-0.26,453.02
1,85,22:50,6.4,-0.98,31.64,44.0,253.72,1.0,1.0,1.0,-0.25,587.72
1,85,23:00,6.32,0.03,31.41,43.74,253.72,1.0,1.0,1.0,-0.25,556.7
1,85,23:10,6.3,0.64,31.2,43.27,256.9,1.0,1.0,1.0,-0.29,554.19
1,85,23:20,6.79,-0.54,30.94,42.92,260.76,1.0,1.0,1.0,-0.24,664.04
1,85,23:30,6.73,2.87,30.74,42.56,261.34,1.0,1.0,1.0,-0.25,672.22
1,85,23:40,7.13,-1.7,30.56,42.23,268.21,1.0,1.0,1.0,-0.22,730.05
1,85,23:50,6.6,-2.01,30.36,42.09,269.07,1.0,1.0,1.0,-0.26,612.2
1,86,00:00,6.1,-2.23,30.24,41.86,269.07,1.0,1.0,1.0,-0.25,498.23
1,86,00:10,5.07,0.11,30.05,41.37,264.69,0.99,0.99,0.99,-0.24,340.86
1,86,00:20,5.21,0.96,29.87,40.78,266.11,0.99,0.99,0.99,-0.27,349.96
1,86,00:30,5.23,-1.57,29.62,40.59,265.49,0.99,0.99,0.99,-0.25,357.33
1,86,00:40,3.77,-1.85,29.43,40.09,259.65,0.99,0.99,0.99,-0.24,182.88
1,86,00:50,3.49,0.99,29.31,39.93,252.83,0.99,0.99,0.99,-0.22,144.53
1,86,01:00,2.45,-2.46,29.1,39.7,252.83,0.99,0.99,0.99,-0.23,67.37
1,86,01:10,1.54,-6.42,28.87,39.76,244.67,1.0,1.0,1.0,-0.25,7.9
1,86,05:50,2.85,2.11,28.41,38.45,222.92,1.0,1.0,1.0,0.01,67.53
1,86,06:00,2.6,5.76,28.5,38.26,222.34,0.99,0.99,0.99,-0.22,62.53
1,86,06:10,2.56,8.79,27.23,36.79,224.72,0.99,0.99,0.99,-0.2,67.88
1,86,06:20,2.68,-1.62,26.68,35.79,234.96,0.99,0.99,0.99,-0.23,73.12
1,86,06:30,2.8,-1.41,26.37,35.25,234.96,0.99,0.99,0.99,-0.22,78.62
1,86,06:40,2.95,1.02,26.21,34.86,234.96,0.99,0.99,0.99,-0.22,89.1
1,86,06:50,2.99,-1.99,26.22,34.59,234.96,0.99,0.99,0.99,-0.23,89.77
1,86,07:00,2.75,-2.23,26.31,34.53,234.96,0.99,0.99,0.99,-0.22,72.35
1,86,07:10,2.78,1.64,26.41,34.43,234.96,0.99,0.99,0.99,-0.25,81.02
1,86,07:20,3.13,2.37,26.5,34.27,234.96,0.99,0.99,0.99,-0.22,100.86
1,86,07:30,2.83,6.67,26.52,34.2,234.96,0.99,0.99,0.99,-0.25,84.96
1,86,07:40,2.88,10.28,26.6,34.2,234.96,0.99,0.99,0.99,-0.25,92.4
1,86,07:50,2.92,9.5,26.71,34.2,234.96,0.99,0.99,0.99,-0.24,95.7
1,86,08:00,2.77,8.28,26.79,34.2,234.96,0.99,0.99,0.99,-0.24,87.63
1,86,08:10,2.6,9.34,26.84,34.26,237.23,0.99,0.99,0.99,-0.21,77.06
1,86,08:20,2.22,1.7,26.86,34.44,247.58,0.99,0.99,0.99,-0.23,60.14
1,86,08:30,1.99,5.04,27.05,34.7,247.58,0.99,0.99,0.99,-0.22,50.62
1,86,08:40,2.49,0.41,27.22,34.91,247.58,0.99,0.99,0.99,-0.24,81.12
1,86,08:50,2.75,-0.29,27.48,35.03,247.58,0.99,0.99,0.99,-0.24,98.15
1,86,09:00,3.11,-2.28,27.65,35.14,247.59,0.99,0.99,0.99,-0.22,124.22
1,86,09:10,2.41,-1.58,27.83,35.34,247.59,0.99,0.99,0.99,-0.24,77.39
1,86,09:20,2.51,-0.83,28.07,35.68,240.78,0.99,0.99,0.99,-0.21,73.1
1,86,09:30,3.38,1.05,28.28,35.97,234.08,0.99,0.99,0.99,-0.25,151.06
1,86,09:40,3.21,-2.47,28.42,36.13,229.78,0.99,0.99,0.99,-0.23,113.51
1,86,09:50,3.32,1.68,28.55,36.42,218.39,0.99,0.99,0.99,-0.25,145.88
1,86,10:00,4.56,-0.46,28.72,36.71,220.99,0.99,0.99,0.99,-0.24,250.94
1,86,10:10,4.79,-2.09,28.81,36.93,221.27,0.99,0.99,0.99,-0.23,330.36
1,86,10:20,5.27,-1.95,28.91,37.08,217.49,0.99,0.99,0.99,-0.24,382.23
1,86,10:30,5.76,-2.78,29.16,37.37,207.89,0.99,0.99,0.99,-0.28,491.13
1,86,10:40,5.85,0.49,29.4,37.93,205.27,1.0,1.0,1.0,-0.22,521.26
1,86,10:50,5.58,0.51,29.63,38.24,215.31,0.99,0.99,0.99,-0.27,428.81
1,86,11:00,5.86,-1.76,29.88,38.45,220.29,0.99,0.99,0.99,-0.23,451.8
1,86,11:10,5.93,3.36,30.14,38.74,223.03,0.99,0.99,0.99,-0.27,518.76
1,86,11:20,5.46,-2.59,30.46,39.05,226.96,0.99,0.99,0.99,-0.3,432.75
1,86,11:30,7.8,2.66,30.74,39.57,217.41,1.0,1.0,1.0,-0.22,922.17
1,86,11:40,7.99,-1.71,30.89,39.87,210.48,1.0,1.0,1.0,-0.25,965.69
1,86,11:50,7.34,0.1,31.14,40.19,215.7,1.0,1.0,1.0,-0.19,822.45
1,86,12:00,8.04,-0.98,31.35,40.48,210.36,1.0,1.0,1.0,-0.27,934.03
1,86,12:10,7.48,0.14,31.73,40.93,210.14,1.0,1.0,1.0,-0.21,853.34
1,86,12:20,6.99,-0.35,32.0,41.44,220.19,1.0,1.0,1.0,-0.16,757.12
1,86,12:30,6.69,0.79,32.16,41.72,212.38,1.0,1.0,1.0,-0.25,683.24
1,86,12:40,7.07,0.84,32.33,41.96,225.27,1.0,1.0,1.0,-0.16,741.66
1,86,12:50,7.07,-0.01,32.52,42.14,230.62,1.0,1.0,1.0,-0.28,713.33
1,86,13:00,6.66,-1.42,32.73,42.42,228.09,1.0,1.0,1.0,-0.25,630.38
1,86,13:10,7.18,-0.78,32.94,42.75,202.68,1.0,1.0,1.0,-0.24,762.05
1,86,13:20,6.29,2.98,33.07,42.98,217.08,1.0,1.0,1.0,-0.19,576.2
1,86,13:30,7.41,-1.65,33.41,43.35,204.97,1.0,1.0,1.0,-0.25,822.9
1,86,13:40,7.2,-2.38,33.53,43.47,203.09,1.0,1.0,1.0,-0.27,738.47
1,86,13:50,6.96,3.31,33.71,43.55,214.41,1.0,1.0,1.0,-0.22,753.63
1,86,14:00,6.34,-1.44,33.96,43.73,218.03,1.0,1.0,1.0,-0.24,595.74
1,86,14:10,6.72,3.04,34.21,44.0,213.66,1.0,1.0,1.0,-0.25,668.78
1,86,14:20,7.13,0.4,34.43,44.17,210.9,1.0,1.0,1.0,-0.24,776.56
1,86,14:30,7.05,0.08,34.61,44.32,225.52,1.0,1.0,1.0,-0.24,692.29
1,86,14:40,6.71,1.91,34.7,44.53,223.51,1.0,1.0,1.0,-0.21,688.53
1,86,14:50,4.68,0.73,34.88,44.53,227.13,0.99,0.99,0.99,-0.24,258.6
1,86,15:00,6.6,-0.04,35.1,45.07,226.83,1.0,1.0,1.0,-0.24,658.44
1,86,15:10,5.29,-5.66,35.27,45.22,219.34,1.25,1.25,1.25,-0.02,166.8
1,86,15:20,5.57,-0.88,35.4,45.17,221.48,0.99,0.99,0.99,-0.26,477.97
1,86,15:30,5.99,-1.09,35.45,45.03,223.52,1.0,1.0,1.0,-0.22,521.17
1,86,15:40,6.82,-0.44,35.69,45.1,218.72,1.0,1.0,1.0,-0.29,661.0
1,86,15:50,5.2,-0.49,35.8,45.18,216.63,0.99,0.99,0.99,-0.19,388.75
1,86,16:00,4.53,-0.65,36.08,45.15,209.0,0.99,0.99,0.99,-0.26,287.48
1,86,16:10,7.52,-0.44,36.24,45.51,205.86,1.0,1.0,1.0,-0.24,824.66
1,86,16:20,6.88,3.7,36.15,45.4,197.25,1.0,1.0,1.0,-0.27,715.05
1,86,16:30,6.66,-2.21,36.39,45.5,211.61,1.0,1.0,1.0,-0.29,627.54
1,86,16:40,9.83,0.58,36.62,45.66,211.76,1.01,1.01,1.01,-0.23,1293.31
1,86,16:50,6.66,-1.12,36.7,45.74,212.06,1.0,1.0,1.0,-0.16,696.8
1,86,17:00,5.21,1.79,36.88,46.04,216.99,0.99,0.99,0.99,-0.25,378.14
1,86,17:10,6.98,2.4,37.07,46.48,220.72,1.0,1.0,1.0,-0.28,758.06
1,86,17:20,7.83,1.26,37.2,46.75,225.65,1.0,1.0,1.0,-0.18,899.15
1,86,17:30,6.67,-3.95,37.15,46.81,204.02,1.0,1.0,1.0,-0.25,601.12
1,86,17:40,5.7,0.58,37.1,46.91,185.16,0.99,0.99,0.99,-0.22,457.37
1,86,17:50,4.83,4.28,37.43,46.97,233.56,1.0,1.0,1.0,-0.24,340.07
1,86,18:00,8.2,-3.21,37.54,47.33,210.34,1.0,1.0,1.0,-0.27,958.24
1,86,18:10,7.46,0.48,37.39,47.09,191.27,1.0,1.0,1.0,-0.23,816.39
1,86,18:20,7.08,-2.68,37.27,47.09,182.85,1.0,1.0,1.0,-0.22,754.57
1,86,18:30,4.41,9.16,37.3,47.03,208.21,0.99,0.99,0.99,-0.28,309.64
1,86,18:40,7.29,-2.89,37.59,47.45,229.97,1.0,1.0,1.0,-0.21,778.24
1,86,18:50,6.67,2.53,37.69,47.45,242.62,1.0,1.0,1.0,-0.28,623.87
1,86,19:00,8.09,0.29,37.7,47.57,240.95,1.0,1.0,1.0,-0.21,956.4
1,86,19:10,7.42,-0.17,37.58,47.47,239.27,1.0,1.0,1.0,-0.22,791.32
1,86,19:20,6.83,-0.97,37.52,47.48,241.49,1.0,1.0,1.0,-0.28,633.66
1,86,19:30,4.81,-0.7,37.49,47.37,236.68,0.99,0.99,0.99,-0.26,338.99
1,86,19:40,6.85,-0.82,37.42,47.58,241.8,1.0,1.0,1.0,-0.25,674.24
1,86,19:50,5.91,2.9,37.39,47.44,242.53,0.99,0.99,0.99,-0.27,472.95
1,86,20:00,7.07,0.45,37.29,47.42,247.73,1.0,1.0,1.0,-0.24,685.05
1,86,20:10,4.95,2.42,37.2,47.03,247.52,0.99,0.99,0.99,-0.24,321.81
1,86,20:20,5.8,0.76,37.09,47.14,259.28,0.99,0.99,0.99,-0.25,457.08
1,86,20:30,5.41,-0.93,36.98,46.93,252.96,0.99,0.99,0.99,-0.25,380.27
1,86,20:40,5.0,1.27,36.82,46.67,257.44,0.99,0.99,0.99,-0.24,320.69
1,86,20:50,5.08,-3.09,36.69,46.46,250.99,0.99,0.99,0.99,-0.24,337.93
1,86,21:00,5.08,-0.35,36.54,46.21,250.06,0.99,0.99,0.99,-0.25,349.96
1,86,21:10,4.79,4.73,36.42,45.79,253.88,0.99,0.99,0.99,-0.23,291.17
1,86,21:20,5.01,1.77,36.23,45.45,255.25,0.99,0.99,0.99,-0.25,304.63
1,86,21:30,4.42,5.67,36.07,45.07,255.25,0.99,0.99,0.99,-0.23,234.01
1,86,21:40,4.7,3.3,35.86,44.87,259.98,0.99,0.99,0.99,-0.26,271.52
